sim,method_2_lb,method_2_ub,method_3_lb,method_3_ub
776,-2.91469920467079,2.07873054892141,-2.63734601001779,2.53733272753874
777,-2.29965488923174,2.63432985027773,-2.60418981529629,2.57614750192385
778,-1.88990563097616,2.78678607243995,-2.58134669476619,2.57312700981986
779,-2.72569736437282,2.56785744801754,-2.5682541982182,2.56509480457842
780,-2.50690772676999,2.44234585699122,-2.54682143204222,2.57322424796245
781,-3.20326132973159,2.15243671533933,-2.53356377904189,2.57161678841189
782,-2.70996120362353,2.45257945732295,-2.59343361181277,2.50365074891104
783,-2.78512353806422,2.77176149834541,-2.56997014102629,2.57626314767296
784,-2.33608191645682,2.56548353865103,-2.53710969321829,2.57157892161403
785,-2.48939387887229,2.34069186536757,-2.56819333769338,2.56516379519076
786,-2.73062725191767,2.36803476492739,-2.59733430796613,2.55698296653666
787,-1.89049683299524,2.66519700104252,-2.59348116999047,2.55192684340652
788,-2.37509836748523,2.81401341712897,-2.53255704654064,2.58288879676322
789,-2.74280682164088,2.00032855452245,-2.60697797920148,2.5391083443226
790,-2.26078529379635,2.46080476225614,-2.58649292192066,2.5662376735167
791,-2.73918252291332,2.57628429616839,-2.56627137094104,2.55792893581964
792,-2.73918252291332,2.35484673207819,-2.5730650941834,2.56500202599266
793,-2.59171325495699,2.77538195644513,-2.55101115641456,2.55007783668536
794,-3.16272236809639,2.47265033065837,-2.59741125993036,2.56423017587697
795,-2.70667519464813,2.26110440082175,-2.59312892718981,2.6222498271328
796,-2.42133125340199,2.92147364029257,-2.58697687816815,2.53412882521359
797,-1.99801988138752,2.60689619888857,-2.58152197571985,2.56418084731991
798,-2.77958607481838,2.72558874730197,-2.60706624202088,2.59259490208554
799,-2.83768859671601,2.48754734604013,-2.5661779252456,2.5662536404117
800,-1.99801988138752,2.43910736444008,-2.59732340165971,2.597075933632
801,-2.53707655054107,2.08535137526607,-2.58693523177514,2.56515510836667
802,-2.64165775138049,2.81377960817324,-2.54681192350993,2.59709381621278
803,-2.48939387887229,2.41026799448029,-2.58136840254218,2.59203432441459
804,-2.12473388960376,2.44939956266236,-2.58135864152852,2.55025026942775
805,-2.5955239402545,2.06121383842268,-2.5973162619177,2.57630372313073
806,-1.85419593150485,2.9010145769469,-2.58148892643309,2.55193201591303
807,-2.4311329798593,2.86929200643561,-2.62846553367045,2.55801049508201
808,-2.36973491182222,2.40297241294023,-2.62906185910331,2.53411392200417
809,-2.65589404929402,1.9536895759987,-2.61804609233788,2.5531225075763
810,-3.05936051000197,3.05820270647981,-2.58689363512946,2.54236123304746
811,-2.76099972784459,2.43910736444008,-2.56621440244893,2.62219053891492
812,-2.6284546600038,2.45897763280714,-2.58367239852325,2.56454969271233
813,-2.62912418775378,2.59183702720893,-2.58641201853527,2.54376481049898
814,-2.60416988665438,2.18407156313015,-2.63746532567447,2.56509308529538
815,-2.50716521906871,2.1358545459066,-2.55895475650723,2.59188000695073
816,-2.45296518330731,2.69070493961917,-2.58640348918615,2.58261391007102
817,-2.43750759068143,2.69116736942456,-2.59317443776973,2.55808363495963
818,-2.77875551118709,1.88442202929586,-2.57325442967258,2.6179219817631
819,-2.81581199092883,2.7485248214815,-2.60013482183462,2.56789928837961
820,-2.72028398264969,2.52326736952577,-2.63731895231347,2.56779456423114
821,-2.57680135021746,2.53731319848189,-2.55246962372076,2.52666644198039
822,-2.5370380402936,2.21768115126566,-2.57318103081902,2.59700942252979
823,-2.93158239551756,2.18365803235913,-2.58143536931179,2.57153035757762
824,-2.46968889101472,2.82431739602379,-2.63075304535155,2.56689881365483
825,-2.91522210071772,2.69308208601664,-2.61134424786924,2.57624768764043
826,-2.32708357164548,2.14815127092285,-2.62136388145159,2.48760507947114
827,-2.63070200951496,2.48735542147983,-2.59197603268808,2.58175841738463
828,-2.32783814765404,2.30330713856557,-2.60369280129374,2.51301992062253
829,-2.79390712417346,2.50821339865584,-2.57294492360423,2.5638869875782
830,-2.63070200951496,2.40489107106004,-2.57313671983438,2.55457669897111
831,-2.57303762474312,2.34979368202266,-2.56620170557562,2.54488646043895
832,-2.22841884018782,2.60689619888857,-2.63077466613486,2.56388931268678
833,-3.03396895858622,2.34771932260113,-2.58367053009659,2.56380840701151
834,-2.99037096292567,2.96099151044095,-2.58585274187277,2.53400741318039
835,-2.82587363509331,2.29866803839365,-2.62863629507224,2.53396276661891
836,-2.29200398093389,2.43777741852888,-2.5859669738051,2.5639342951129
837,-2.30066412666116,2.07772595154361,-2.56999919997915,2.54497009099598
838,-2.53018952234664,2.15350135057127,-2.57325576473592,2.55022982974977
839,-2.25981667807808,2.34847971577141,-2.57820627604933,2.52941595143601
840,-2.35837640389369,2.48744822922324,-2.55375705423369,2.56788548438819
841,-2.68338492420992,1.97187163518676,-2.59171927351832,2.56791110391047
842,-2.37879610452906,2.3577345201767,-2.58216773565009,2.56464028421055
843,-2.11228542507998,2.21646532266586,-2.59206974941975,2.5546283506865
844,-2.82649495922751,2.467145232943,-2.5933829335549,2.5637587598495
845,-2.79390712417346,2.78678607243995,-2.59321003976083,2.56504546211152
846,-2.47838497064306,2.45412773326505,-2.62287074240971,2.56770087726173
847,-2.46968889101472,2.13914108111713,-2.59740266590857,2.56622783732003
848,-2.28279111965647,2.60534417397237,-2.60364544989006,2.56464028421055
849,-2.32708357164548,2.48744822922324,-2.62626533062874,2.57158097872005
850,-2.43612805561387,2.60994788266047,-2.59731048527005,2.62954017547856
851,-2.48929954725971,2.38543888470845,-2.54901010216241,2.54099222418018
852,-2.39683324195488,2.66116203155572,-2.58641013849503,2.64785506069295
853,-2.82587363509331,2.25736766723368,-2.60017610654603,2.53003107662743
854,-2.73740620312031,2.48599967378098,-2.63069098817626,2.49564405965404
855,-2.86901082452683,2.52726957112751,-2.61132587186756,2.52673607065342
856,-2.40960017855751,2.44342980603035,-2.59440344054807,2.55885136384687
857,-2.98476677569196,2.37598404874126,-2.59343323029931,2.48751719656057
858,-2.62633658687839,2.45257945732295,-2.58360307716358,2.56506452095463
859,-2.73918252291332,2.68938732279738,-2.54830253023129,2.56784631030658
860,-2.52420606129538,1.88697925496824,-2.56822840659403,2.56389148385229
861,-2.65458937113237,2.1358545459066,-2.59321851413334,2.56627809055184
862,-2.19004159227079,2.39250302384512,-2.59194169069074,2.53909342852752
863,-2.89969353509829,2.106574039544,-2.57680508836901,2.52321940488843
864,-2.25925166273066,2.86995879803045,-2.58591024848717,2.53390586396196
865,-2.56621073906078,2.41537708165635,-2.57000904579398,2.54236268334364
866,-2.46968889101472,2.27547022124224,-2.59325691765252,2.56496180157548
867,-2.48825168459283,2.69116736942456,-2.59436233703838,2.58164281224424
868,-2.43750759068143,2.37428940034749,-2.55240745836767,2.599139815416
869,-2.31957225627827,2.90004876718092,-2.62530388787249,2.55884383327301
870,-2.10574755791289,2.26476063676213,-2.56626123842533,2.54096988200492
871,-2.08841872859873,2.38455952279756,-2.59342470102038,2.58269854148469
872,-2.55106645243453,2.78678607243995,-2.58644145151184,2.5272838244832
873,-2.72284687042993,2.21275021153083,-2.55892392167529,2.52935962433935
874,-2.21441218977848,2.81401341712897,-2.59556626421249,2.53409995084433
875,-2.52037156156887,2.28684160884444,-2.59552950302369,2.56539750067022
876,-3.40018735525102,2.79781687467626,-2.56621884535531,2.56554279997071
877,-2.20750417745127,2.68331227968302,-2.59440414496466,2.53396716723403
878,-2.35668424348107,2.89329741855572,-2.55639665137745,2.5448858836011
879,-2.77958607481838,2.14933154904505,-2.53491142181218,2.56685268185626
880,-2.48709056372507,2.4674171768608,-2.55096832183356,2.56626398865589
881,-2.23749525210777,2.24058851165864,-2.6112494053006,2.56384282053565
882,-2.26275569006038,3.24190942869536,-2.62136375098782,2.57630350275893
883,-2.31018117565475,2.57814423016221,-2.59202902491535,2.56503143830635
884,-2.42836841463196,2.66116203155572,-2.5511332030563,2.57629743520317
885,-2.55186228574746,2.88130092626899,-2.54272881318161,2.57311194317691
886,-2.53018952234664,2.45420587672868,-2.59314745495815,2.59653321060015
887,-2.1593132163197,2.55016752515663,-2.54958025545023,2.56959221212968
888,-2.50504237004725,2.46584412016052,-2.58150662992148,2.56630779832114
889,-2.0567031130564,2.39250302384512,-2.58646294874416,2.59193733645962
890,-2.51726192545689,2.79781687467626,-2.60701697675725,2.5390685380791
891,-2.6167873897649,2.83103154197686,-2.57677151153268,2.58294022183322
892,-2.60703537426842,2.69809358619518,-2.54643074191998,2.597109717404
893,-2.04113904666732,2.22386474791394,-2.61687875470586,2.59186520683542
894,-2.46013206264934,2.52570899734859,-2.50346732771452,2.57816726282114
895,-2.50690772676999,2.65445344382816,-2.59165319580567,2.57618383391241
896,-2.03899470885412,2.48599967378098,-2.59560877703262,2.5531411183621
897,-2.46968889101472,2.68746551325921,-2.57823608718236,2.54367603960757
898,-2.7129492641269,2.73479737762766,-2.53115995018272,2.59266174928054
899,-2.78708571938429,2.35484673207819,-2.56819924016707,2.57154111052354
900,-2.10322118364603,2.21859753499045,-2.6478455635905,2.56389440921989
901,-3.30159585964696,2.1503642616577,-2.57683248740036,2.56684064271895
902,-2.19565553041262,2.5317993682936,-2.55190410087677,2.59702991823712
903,-2.712988445911,2.93686547460868,-2.58147090483236,2.55320320505132
904,-2.56621073906078,2.51295613416707,-2.59343294219198,2.55699068681879
905,-2.49709931772226,2.13381759131374,-2.57686511338973,2.55451730873083
906,-2.63572120178177,2.55190110194778,-2.56625913440282,2.54100795209162
907,-2.20645090416197,2.66116203155572,-2.55242878920554,2.57935005568422
908,-2.7129492641269,2.59181198396546,-2.57821518270078,2.55463638495137
909,-2.07982956246005,2.97820342334284,-2.61678634718467,2.57617804620837
910,-2.84089660315904,2.26273180902635,-2.5835939703246,2.5641555347951
911,-2.47286795990903,2.20162913379853,-2.61131580015811,2.60996291256405
912,-2.15354151427438,2.90130302498068,-2.58928572343609,2.48750261006269
913,-2.49349016688599,2.48027397051038,-2.58264174955228,2.56776318296001
914,-2.37509836748523,2.52505002326621,-2.56621616059412,2.50117342457339
915,-2.28578481384933,2.34069186536757,-2.60198845921729,2.56623354420776
916,-2.13368462342051,2.60066780685478,-2.57248952708676,2.5649519444741
917,-2.33433986017984,2.45596308659495,-2.57763563499194,2.56553383967953
918,-2.27558446065332,2.44234585699122,-2.55639602263831,2.53908455124354
919,-2.63070200951496,2.40489107106004,-2.5164163109993,2.55466986387642
920,-2.33525148261522,2.75754034239828,-2.56624279906437,2.55191270126348
921,-2.48709056372507,2.52505002326621,-2.5776829987643,2.53009217191017
922,-2.48049723835445,2.28219852615901,-2.59445362497443,2.53401914724631
923,-2.44160997983716,2.43063442561521,-2.58364148215564,2.55012217111286
924,-2.25925166273066,2.24928668208297,-2.58146592506694,2.54362623268664
925,-2.59203533887579,2.28814179928433,-2.55112501132402,2.55190474121856
926,-2.68338492420992,3.10311295353443,-2.57327129969106,2.57615180875883
927,-2.72028398264969,2.29496860315783,-2.55384170570697,2.57819429068035
928,-2.39153281628391,2.57628429616839,-2.59317324713316,2.48033649164594
929,-3.01564359926698,2.37598404874126,-2.60420787426341,2.57819123682371
930,-2.51640679962631,2.16498892598657,-2.63682408797213,2.51289856033908
931,-2.34739542725889,2.37264900215237,-2.58645509781116,2.50541609829134
932,-2.68143937056016,2.07143303566913,-2.62478255944812,2.53011575070619
933,-2.32184110497635,2.60066780685478,-2.58954893846325,2.57627204617782
934,-2.84018953072415,2.59181198396546,-2.50700772539786,2.46749900002191
935,-2.46968889101472,2.61789584072943,-2.58938560373025,2.59259071454383
936,-1.77192405405907,2.26734916790505,-2.54823383891405,2.57938587277057
937,-2.6001058535182,2.77023673621892,-2.62135915594683,2.51532988676762
938,-2.32346372499524,2.1756322661371,-2.5822059578708,2.58151643964101
939,-2.5781826235479,2.55457289486125,-2.63557901420957,2.56388017832667
940,-2.39825627416813,2.2583598705224,-2.59171927351832,2.52330884034228
941,-2.54829348630779,2.52570899734859,-2.57309397552613,2.55464088394774
942,-2.44160997983716,2.30931120862421,-2.58640835274344,2.5390901140509
943,-2.712988445911,2.56509693784604,-2.60419817098391,2.55448787719869
944,-2.81855329761715,2.46934800193381,-2.54269459790292,2.5762559699138
945,-2.65974480084119,2.48735542147983,-2.63569867745727,2.57633615678783
946,-2.63741479314804,2.59706826960103,-2.6201006722276,2.54098754634148
947,-2.48709056372507,2.62220958486542,-2.57681466082926,2.49153186068969
948,-2.27048687127078,2.08441343095426,-2.59736667017044,2.56558635312358
949,-2.86272870491422,2.24305944579592,-2.62950041502292,2.49155794112937
950,-2.28578481384933,2.40965130203324,-2.59743573161477,2.58260266518388
951,-2.20942588538632,2.43713061060783,-2.57250154839635,2.53740311767638
952,-2.11543826393235,2.78678607243995,-2.60195806013564,2.56385860595549
953,-2.17553324286779,1.94866522078579,-2.58139724632018,2.59186701685432
954,-2.88236997573473,2.42615089127798,-2.59322632305602,2.56421489849389
955,-2.72284687042993,2.47811847941562,-2.59189494690836,2.51015028421719
956,-2.79390712417346,2.41412156032751,-2.62140006217994,2.56464028421055
957,-2.62006568551999,2.45851196860438,-2.58365950532805,2.58158756040034
958,-2.65974480084119,2.45162175195833,-2.60421453470563,2.55195850045401
959,-2.28406503364666,2.5677487096667,-2.57320015464941,2.53735724799659
960,-2.65458937113237,2.44234585699122,-2.61117124235078,2.56553522841588
961,-2.58134815205566,2.74417729971373,-2.55187218099245,2.50127114123089
962,-2.76367156997337,1.99835801143297,-2.62634858524393,2.57326084450953
963,-2.68881747349651,2.60534417397237,-2.55633855991881,2.56779304678479
964,-2.51640679962631,2.01517184810292,-2.55234541266822,2.56421230392324
965,-2.39043714550282,2.45461210907318,-2.59732677173269,2.59103118696088
966,-2.7129492641269,2.40297241294023,-2.57825526438516,2.55022387921544
967,-2.08470565101033,2.59198854034799,-2.52032400855238,2.54100296285304
968,-2.50690772676999,2.09840211482665,-2.53115451123326,2.56789351066764
969,-2.6167873897649,2.66116203155572,-2.58588441384389,2.5410323935597
970,-2.74217365854275,2.23695431833138,-2.58226333581746,2.57163233274582
971,-1.98721641083621,2.01985778928471,-2.58695371449755,2.55186482114231
972,-2.31669100401009,2.43300896512522,-2.58957402519698,2.52799414682563
973,-2.31467817205387,2.43910736444008,-2.62282600952016,2.56417193252847
974,-3.00768157743752,2.44234585699122,-2.56623943916194,2.56464028421055
975,-2.15354151427438,2.06722730524436,-2.59441189330497,2.57616280624306
976,-2.12579153489516,2.50119188949849,-2.58698963371495,2.58260967479621
977,-3.042654983357,2.18631676183093,-2.55640989349386,2.49564654888158
978,-2.78512353806422,2.25736766723368,-2.59444167700699,2.54491290550315
979,-2.47245094444248,2.72409230509745,-2.55182186194514,2.60532785546131
980,-2.41282853320273,2.66519700104252,-2.53711102397985,2.56511829547429
981,-1.99491209272232,2.41537708165635,-2.57306567954611,2.49798177414458
982,-2.06455176933845,2.96656392845474,-2.58259755264217,2.53412763925395
983,-2.17236091169745,2.68938732279738,-2.60015457586266,2.54099760686941
984,-2.57680135021746,2.61789584072943,-2.59320995580189,2.49557695847507
985,-2.53707655054107,2.28479941610311,-2.57000539339045,2.54488501752307
986,-2.79390712417346,2.46459377183532,-2.60368743171297,2.58169922022464
987,-3.09082456259949,2.54096702878507,-2.60205371768234,2.56419600979058
988,-2.93158239551756,2.50821339865584,-2.53614860576068,2.57944643370871
989,-2.29966916994495,2.05491991858717,-2.62541325433724,2.55708169447155
990,-2.18393352890437,2.30252779879876,-2.59445459622754,2.55789624263944
991,-3.07804830351284,2.53731319848189,-2.5943196529588,2.54231549588272
992,-2.50343936883785,2.49806216440743,-2.5698610335075,2.59103006932342
993,-3.579107289854,2.6710218717446,-2.59188597845339,2.51001295309777
994,-2.35837640389369,2.59646838441884,-2.51636893655632,2.54239538893808
995,-3.06055832362345,2.49562488927939,-2.57312178358831,2.56623332450344
996,-2.16981139228159,3.23933502246651,-2.54108974554405,2.56777586666966
997,-2.73342261655335,2.35385955867258,-2.62002663065985,2.5390120474194
998,-2.52316965894796,2.75625691963318,-2.54803330716607,2.49050113003696
999,-2.41816952143442,2.58169500699232,-2.59735615404651,2.56421194359184
1000,-2.2281223445417,2.39220322324813,-2.62625291667039,2.53015868862675
